date,location_id,latitude,longitude,city,region,year,month,day,day_of_week,is_weekend,is_holiday,temperature,gdp_growth,inflation_rate,workforce_demand,demand_lag_1,demand_lag_7,demand_lag_30,demand_rolling_7,demand_rolling_30,demand_rolling_90,quarter,week_of_year,days_from_start,temp_season_interaction,region_season_interaction,gdp_ma_30,inflation_ma_30,distance_from_delhi,business_count,traffic_density,avg_speed_kmph,population_density,avg_income,employment_rate,business_per_1k_population,economic_activity_index,accessibility_score,location_encoded,city_encoded,region_encoded
2024-07-21,LOC_003,13.0827,80.2707,Chennai,South,2024,7,21,6,1,0,37.2,0.0582,0.0342,16,11.0,18.0,27.0,18.285714285714285,19.866666666666667,23.666666666666668,3,29,932,260.40000000000003,14,0.05978666666666666,0.03989333333333333,1755.7973632686203,407,0.49313687702058795,30,26903,38000,0.65,15.13,100.53,0.345,2,2,2
2024-07-22,LOC_003,13.0827,80.2707,Chennai,South,2024,7,22,0,0,0,31.9,0.0524,0.0351,21,16.0,31.0,18.0,16.857142857142858,19.966666666666665,23.677777777777777,3,30,933,223.29999999999998,14,0.05976,0.03979,1755.7973632686203,398,0.5327263270881586,28,26903,38000,0.65,14.79,98.31,0.384,2,2,2
2024-07-23,LOC_003,13.0827,80.2707,Chennai,South,2024,7,23,1,0,0,38.5,0.0599,0.0378,19,21.0,18.0,17.0,17.0,20.033333333333335,23.61111111111111,3,30,934,269.5,14,0.059866666666666665,0.03995,1755.7973632686203,383,0.8568521503493352,15,26903,38000,0.65,14.24,94.6,0.728,2,2,2
2024-07-24,LOC_003,13.0827,80.2707,Chennai,South,2024,7,24,2,0,0,36.7,0.0522,0.0406,13,19.0,18.0,24.0,16.285714285714285,19.666666666666668,23.477777777777778,3,30,935,256.90000000000003,14,0.05919666666666667,0.03960333333333334,1755.7973632686203,378,0.5646479619552147,27,26903,38000,0.65,14.05,93.37,0.412,2,2,2
2024-07-25,LOC_003,13.0827,80.2707,Chennai,South,2024,7,25,3,0,0,37.5,0.0584,0.0397,18,13.0,15.0,33.0,16.714285714285715,19.166666666666668,23.133333333333333,3,30,936,262.5,14,0.05937666666666667,0.039619999999999995,1755.7973632686203,391,0.663218576933748,23,26903,38000,0.65,14.53,96.58,0.511,2,2,2
2024-07-26,LOC_003,13.0827,80.2707,Chennai,South,2024,7,26,4,0,1,41.3,0.0689,0.0396,32,18.0,19.0,54.0,18.571428571428573,18.433333333333334,23.27777777777778,3,30,937,289.09999999999997,14,0.06011666666666667,0.03969,1755.7973632686203,345,0.45079195927803395,31,26903,38000,0.65,12.82,85.22,0.311,2,2,2
2024-07-27,LOC_003,13.0827,80.2707,Chennai,South,2024,7,27,5,1,0,33.4,0.0505,0.0372,13,32.0,11.0,30.0,18.857142857142858,17.866666666666667,23.233333333333334,3,30,938,233.79999999999998,14,0.059866666666666665,0.03948333333333333,1755.7973632686203,372,0.5359509891592396,28,26903,38000,0.65,13.83,91.88,0.386,2,2,2
2024-07-28,LOC_003,13.0827,80.2707,Chennai,South,2024,7,28,6,1,0,37.0,0.0493,0.0467,11,13.0,16.0,14.0,18.142857142857142,17.766666666666666,22.966666666666665,3,30,939,259.0,14,0.059223333333333336,0.03984666666666666,1755.7973632686203,338,0.39533683997338037,34,26903,38000,0.65,12.56,83.49,0.261,2,2,2
2024-07-29,LOC_003,13.0827,80.2707,Chennai,South,2024,7,29,0,0,0,35.1,0.06,0.0372,22,11.0,21.0,15.0,18.285714285714285,18.0,22.92222222222222,3,31,940,245.70000000000002,14,0.05869333333333333,0.03987333333333333,1755.7973632686203,409,0.8701700693702603,15,26903,38000,0.65,15.2,101.02,0.74,2,2,2
2024-07-30,LOC_003,13.0827,80.2707,Chennai,South,2024,7,30,1,0,0,38.3,0.053,0.0323,20,22.0,19.0,19.0,18.428571428571427,18.033333333333335,22.88888888888889,3,31,941,268.09999999999997,14,0.05795666666666667,0.039643333333333336,1755.7973632686203,334,0.5855402886952188,26,26903,38000,0.65,12.41,82.5,0.433,2,2,2
2024-07-31,LOC_003,13.0827,80.2707,Chennai,South,2024,7,31,2,0,0,36.0,0.0488,0.0363,22,20.0,13.0,26.0,19.714285714285715,17.9,22.955555555555556,3,31,942,252.0,14,0.05715666666666667,0.03955,1755.7973632686203,351,0.5242985509332161,29,26903,38000,0.65,13.05,86.7,0.372,2,2,2
2024-08-01,LOC_003,13.0827,80.2707,Chennai,South,2024,8,1,3,0,1,30.8,0.0568,0.0387,24,22.0,18.0,16.0,20.571428571428573,18.166666666666668,22.933333333333334,3,31,943,246.4,16,0.05745666666666667,0.039363333333333334,1755.7973632686203,371,0.7159341897818676,21,26903,38000,0.65,13.79,91.64,0.566,2,2,2
2024-08-02,LOC_003,13.0827,80.2707,Chennai,South,2024,8,2,4,0,0,30.7,0.0577,0.0408,17,24.0,32.0,18.0,18.428571428571427,18.133333333333333,22.9,3,31,944,245.6,16,0.057620000000000005,0.039376666666666664,1755.7973632686203,364,0.494312379928454,30,26903,38000,0.65,13.53,89.91,0.346,2,2,2
2024-08-03,LOC_003,13.0827,80.2707,Chennai,South,2024,8,3,5,1,0,36.5,0.0651,0.032,13,17.0,13.0,18.0,18.428571428571427,17.966666666666665,22.9,3,31,945,292.0,16,0.057339999999999995,0.03885333333333333,1755.7973632686203,384,0.8114578833185815,17,26903,38000,0.65,14.27,94.85,0.674,2,2,2
2024-08-04,LOC_003,13.0827,80.2707,Chennai,South,2024,8,4,6,1,0,34.8,0.0557,0.0325,15,13.0,11.0,13.0,19.0,18.033333333333335,22.755555555555556,3,31,946,278.4,16,0.05745666666666667,0.038643333333333335,1755.7973632686203,400,0.308398855706297,37,26903,38000,0.65,14.87,98.8,0.194,2,2,2
2024-08-05,LOC_003,13.0827,80.2707,Chennai,South,2024,8,5,0,0,0,33.0,0.0488,0.0327,19,15.0,22.0,14.0,18.571428571428573,18.2,22.711111111111112,3,32,947,264.0,16,0.05700666666666667,0.03828666666666667,1755.7973632686203,375,0.4669423078152234,31,26903,38000,0.65,13.94,92.62,0.322,2,2,2
2024-08-06,LOC_003,13.0827,80.2707,Chennai,South,2024,8,6,1,0,0,32.3,0.0558,0.0396,19,19.0,20.0,14.0,18.428571428571427,18.366666666666667,22.61111111111111,3,32,948,258.4,16,0.05707666666666667,0.03851333333333333,1755.7973632686203,416,0.33928626393335837,36,26903,38000,0.65,15.46,102.75,0.217,2,2,2
2024-08-07,LOC_003,13.0827,80.2707,Chennai,South,2024,8,7,2,0,0,31.7,0.0653,0.0383,15,19.0,22.0,16.0,17.428571428571427,18.333333333333332,22.4,3,32,949,253.6,16,0.05751666666666667,0.038656666666666666,1755.7973632686203,335,0.44074520048057064,32,26903,38000,0.65,12.45,82.74,0.3,2,2,2
2024-08-08,LOC_003,13.0827,80.2707,Chennai,South,2024,8,8,3,0,0,31.6,0.0493,0.0413,13,15.0,24.0,20.0,15.857142857142858,18.1,22.177777777777777,3,32,950,252.8,16,0.05722666666666666,0.03846666666666667,1755.7973632686203,407,0.5126221340004097,29,26903,38000,0.65,15.13,100.53,0.364,2,2,2
2024-08-09,LOC_003,13.0827,80.2707,Chennai,South,2024,8,9,4,0,0,28.0,0.0676,0.0344,20,13.0,17.0,21.0,16.285714285714285,18.066666666666666,22.288888888888888,3,32,951,224.0,16,0.057620000000000005,0.03836333333333333,1755.7973632686203,425,0.7578144870475176,19,26903,38000,0.65,15.8,104.98,0.614,2,2,2
2024-08-10,LOC_003,13.0827,80.2707,Chennai,South,2024,8,10,5,1,0,32.9,0.0475,0.0343,18,20.0,13.0,23.0,17.0,17.9,22.3,3,32,952,263.2,16,0.0578,0.03818,1755.7973632686203,335,0.508507259766287,29,26903,38000,0.65,12.45,82.74,0.361,2,2,2
2024-08-11,LOC_003,13.0827,80.2707,Chennai,South,2024,8,11,6,1,0,31.8,0.059,0.0481,14,18.0,15.0,13.0,16.857142857142858,17.933333333333334,22.133333333333333,3,32,953,254.4,16,0.05809,0.03847666666666667,1755.7973632686203,344,0.5435010615093883,28,26903,38000,0.65,12.79,84.97,0.391,2,2,2
2024-08-12,LOC_003,13.0827,80.2707,Chennai,South,2024,8,12,0,0,0,33.2,0.0742,0.0414,17,14.0,19.0,14.0,16.571428571428573,18.033333333333335,22.066666666666666,3,33,954,265.6,16,0.05866,0.03845333333333333,1755.7973632686203,412,0.49177081648297183,30,26903,38000,0.65,15.31,101.76,0.344,2,2,2
2024-08-13,LOC_003,13.0827,80.2707,Chennai,South,2024,8,13,1,0,0,34.5,0.0484,0.047,13,17.0,19.0,18.0,15.714285714285714,17.866666666666667,21.68888888888889,3,33,955,276.0,16,0.05777999999999999,0.03886,1755.7973632686203,411,0.5252142835379554,28,26903,38000,0.65,15.28,101.52,0.378,2,2,2
2024-08-14,LOC_003,13.0827,80.2707,Chennai,South,2024,8,14,2,0,0,41.9,0.0747,0.036,16,13.0,15.0,31.0,15.857142857142858,17.366666666666667,21.622222222222224,3,33,956,335.2,16,0.05815333333333334,0.03849666666666666,1755.7973632686203,380,0.6866838378125489,22,26903,38000,0.65,14.12,93.86,0.536,2,2,2
2024-08-15,LOC_003,13.0827,80.2707,Chennai,South,2024,8,15,3,0,1,35.3,0.0678,0.0422,29,16.0,13.0,18.0,18.142857142857142,17.733333333333334,21.511111111111113,3,33,957,282.4,16,0.058236666666666666,0.03886666666666667,1755.7973632686203,333,0.8122313713427691,17,26903,38000,0.65,12.38,82.25,0.674,2,2,2
2024-08-16,LOC_003,13.0827,80.2707,Chennai,South,2024,8,16,4,0,0,32.6,0.0563,0.0383,24,29.0,20.0,18.0,18.714285714285715,17.933333333333334,21.622222222222224,3,33,958,260.8,16,0.05842,0.03863333333333333,1755.7973632686203,416,0.33907381964317224,36,26903,38000,0.65,15.46,102.75,0.217,2,2,2
2024-08-17,LOC_003,13.0827,80.2707,Chennai,South,2024,8,17,5,1,0,34.1,0.0629,0.044,16,24.0,18.0,15.0,18.428571428571427,17.966666666666665,21.533333333333335,3,33,959,272.8,16,0.05842,0.03854,1755.7973632686203,393,0.6967927356999883,22,26903,38000,0.65,14.61,97.07,0.543,2,2,2
2024-08-18,LOC_003,13.0827,80.2707,Chennai,South,2024,8,18,6,1,0,33.9,0.0622,0.0483,8,16.0,14.0,19.0,17.571428571428573,17.6,21.3,3,33,960,271.2,16,0.05826,0.03879666666666667,1755.7973632686203,338,0.40403536794413986,33,26903,38000,0.65,12.56,83.49,0.271,2,2,2
2024-08-19,LOC_003,13.0827,80.2707,Chennai,South,2024,8,19,0,0,0,37.7,0.0608,0.0424,13,8.0,17.0,11.0,17.0,17.666666666666668,21.011111111111113,3,34,961,301.6,16,0.05825,0.03896666666666667,1755.7973632686203,346,0.38596034104096044,34,26903,38000,0.65,12.86,85.46,0.255,2,2,2
2024-08-20,LOC_003,13.0827,80.2707,Chennai,South,2024,8,20,1,0,0,34.7,0.064,0.0412,26,13.0,13.0,16.0,18.857142857142858,18.0,20.955555555555556,3,34,962,277.6,16,0.05844333333333333,0.039200000000000006,1755.7973632686203,330,0.5818723996795029,26,26903,38000,0.65,12.27,81.51,0.431,2,2,2
2024-08-21,LOC_003,13.0827,80.2707,Chennai,South,2024,8,21,2,0,0,32.9,0.0528,0.0398,17,26.0,16.0,21.0,19.0,17.866666666666667,20.966666666666665,3,34,963,263.2,16,0.05845666666666667,0.039356666666666665,1755.7973632686203,349,0.5277949590487405,28,26903,38000,0.65,12.97,86.2,0.38,2,2,2
2024-08-22,LOC_003,13.0827,80.2707,Chennai,South,2024,8,22,3,0,0,34.3,0.0588,0.0383,10,17.0,29.0,19.0,16.285714285714285,17.566666666666666,20.877777777777776,3,34,964,274.4,16,0.05842,0.03937333333333334,1755.7973632686203,405,0.8579900717323712,15,26903,38000,0.65,15.05,100.04,0.729,2,2,2
2024-08-23,LOC_003,13.0827,80.2707,Chennai,South,2024,8,23,4,0,0,28.7,0.0793,0.0395,20,10.0,24.0,13.0,15.714285714285714,17.8,20.933333333333334,3,34,965,229.6,16,0.05932333333333333,0.039336666666666666,1755.7973632686203,369,0.896732921538401,14,26903,38000,0.65,13.72,91.14,0.771,2,2,2
2024-08-24,LOC_003,13.0827,80.2707,Chennai,South,2024,8,24,5,1,0,30.1,0.0602,0.0469,13,20.0,16.0,18.0,15.285714285714286,17.633333333333333,20.77777777777778,3,34,966,240.8,16,0.05938333333333333,0.03957666666666667,1755.7973632686203,352,0.7894251115769462,18,26903,38000,0.65,13.08,86.94,0.647,2,2,2
2024-08-25,LOC_003,13.0827,80.2707,Chennai,South,2024,8,25,6,1,0,35.6,0.0655,0.0382,16,13.0,8.0,32.0,16.428571428571427,17.1,20.677777777777777,3,34,967,284.8,16,0.05927,0.039529999999999996,1755.7973632686203,385,0.836734168814196,16,26903,38000,0.65,14.31,95.1,0.703,2,2,2
2024-08-26,LOC_003,13.0827,80.2707,Chennai,South,2024,8,26,0,0,1,32.4,0.0576,0.0452,20,16.0,13.0,13.0,17.428571428571427,17.333333333333332,20.488888888888887,3,35,968,259.2,16,0.05950666666666667,0.03979666666666667,1755.7973632686203,331,0.7874731596957741,18,26903,38000,0.65,12.3,81.76,0.646,2,2,2
2024-08-27,LOC_003,13.0827,80.2707,Chennai,South,2024,8,27,1,0,0,37.8,0.072,0.0377,20,20.0,26.0,11.0,16.571428571428573,17.633333333333333,20.42222222222222,3,35,969,302.4,16,0.06026333333333333,0.039496666666666666,1755.7973632686203,362,0.3713765121876538,35,26903,38000,0.65,13.46,89.41,0.241,2,2,2
2024-08-28,LOC_003,13.0827,80.2707,Chennai,South,2024,8,28,2,0,0,37.2,0.0736,0.0332,12,20.0,17.0,22.0,15.857142857142858,17.3,20.27777777777778,3,35,970,297.6,16,0.06071666666666667,0.039363333333333334,1755.7973632686203,344,0.6986726445183351,22,26903,38000,0.65,12.79,84.97,0.545,2,2,2
2024-08-29,LOC_003,13.0827,80.2707,Chennai,South,2024,8,29,3,0,0,34.1,0.0616,0.0481,25,12.0,10.0,20.0,18.0,17.466666666666665,20.2,3,35,971,272.8,16,0.061003333333333326,0.039889999999999995,1755.7973632686203,363,0.6445461856288611,24,26903,38000,0.65,13.49,89.66,0.49,2,2,2
2024-08-30,LOC_003,13.0827,80.2707,Chennai,South,2024,8,30,4,0,0,35.0,0.0647,0.0431,24,25.0,20.0,22.0,18.571428571428573,17.533333333333335,20.177777777777777,3,35,972,280.0,16,0.06153333333333333,0.04011666666666667,1755.7973632686203,360,0.7556004204369489,19,26903,38000,0.65,13.38,88.92,0.612,2,2,2
2024-08-31,LOC_003,13.0827,80.2707,Chennai,South,2024,8,31,5,1,0,32.8,0.051,0.0383,12,24.0,13.0,24.0,18.428571428571427,17.133333333333333,20.1,3,35,973,262.4,16,0.06134,0.04010333333333334,1755.7973632686203,416,0.4683117660856847,31,26903,38000,0.65,15.46,102.75,0.323,2,2,2
2024-09-01,LOC_003,13.0827,80.2707,Chennai,South,2024,9,1,6,1,1,30.1,0.0614,0.0384,19,12.0,16.0,17.0,18.857142857142858,17.2,20.066666666666666,3,35,974,270.90000000000003,18,0.06146333333333333,0.040023333333333334,1755.7973632686203,342,0.6860644329337819,22,26903,38000,0.65,12.71,84.47,0.535,2,2,2
2024-09-02,LOC_003,13.0827,80.2707,Chennai,South,2024,9,2,0,0,0,27.1,0.0589,0.0407,21,19.0,20.0,13.0,19.0,17.466666666666665,19.977777777777778,3,36,975,243.9,18,0.06125666666666666,0.04031333333333333,1755.7973632686203,345,0.506228936685347,29,26903,38000,0.65,12.82,85.22,0.359,2,2,2
2024-09-03,LOC_003,13.0827,80.2707,Chennai,South,2024,9,3,1,0,0,31.5,0.0441,0.0418,18,21.0,20.0,15.0,18.714285714285715,17.566666666666666,19.933333333333334,3,36,976,283.5,18,0.060869999999999994,0.04062333333333334,1755.7973632686203,405,0.6358878877954447,24,26903,38000,0.65,15.05,100.04,0.483,2,2,2
2024-09-04,LOC_003,13.0827,80.2707,Chennai,South,2024,9,4,2,0,0,33.5,0.0704,0.041,22,18.0,12.0,19.0,20.142857142857142,17.666666666666668,19.77777777777778,3,36,977,301.5,18,0.06159,0.0409,1755.7973632686203,341,0.813347460627857,17,26903,38000,0.65,12.68,84.23,0.675,2,2,2
2024-09-05,LOC_003,13.0827,80.2707,Chennai,South,2024,9,5,3,0,0,32.5,0.0669,0.0321,21,22.0,25.0,19.0,19.571428571428573,17.733333333333334,19.677777777777777,3,36,978,292.5,18,0.061959999999999994,0.04065,1755.7973632686203,405,0.7429377767103202,20,26903,38000,0.65,15.05,100.04,0.594,2,2,2
2024-09-06,LOC_003,13.0827,80.2707,Chennai,South,2024,9,6,4,0,0,36.8,0.0354,0.0393,16,21.0,24.0,15.0,18.428571428571427,17.766666666666666,19.61111111111111,3,36,979,331.2,18,0.060963333333333335,0.040683333333333335,1755.7973632686203,387,0.7068802879539712,21,26903,38000,0.65,14.39,95.59,0.558,2,2,2
2024-09-07,LOC_003,13.0827,80.2707,Chennai,South,2024,9,7,5,1,0,31.7,0.0559,0.0406,17,16.0,12.0,13.0,19.142857142857142,17.9,19.61111111111111,3,36,980,285.3,18,0.06118333333333334,0.04066,1755.7973632686203,391,0.4664983868854544,31,26903,38000,0.65,14.53,96.58,0.322,2,2,2
2024-09-08,LOC_003,13.0827,80.2707,Chennai,South,2024,9,8,6,1,0,32.1,0.0532,0.0455,12,17.0,19.0,20.0,18.142857142857142,17.633333333333333,19.42222222222222,3,36,981,288.90000000000003,18,0.06070333333333333,0.04103,1755.7973632686203,339,0.5748955945615617,27,26903,38000,0.65,12.6,83.73,0.42,2,2,2
2024-09-09,LOC_003,13.0827,80.2707,Chennai,South,2024,9,9,0,0,0,31.6,0.0461,0.0374,25,12.0,21.0,18.0,18.714285714285715,17.866666666666667,19.42222222222222,3,37,982,284.40000000000003,18,0.06065666666666667,0.041133333333333334,1755.7973632686203,420,0.41806769882133715,33,26903,38000,0.65,15.61,103.74,0.28,2,2,2
2024-09-10,LOC_003,13.0827,80.2707,Chennai,South,2024,9,10,1,0,0,33.5,0.0499,0.0362,18,25.0,18.0,14.0,18.714285714285715,18.0,19.355555555555554,3,37,983,301.5,18,0.060353333333333335,0.040736666666666664,1755.7973632686203,426,0.8992780236692335,14,26903,38000,0.65,15.83,105.22,0.773,2,2,2
2024-09-11,LOC_003,13.0827,80.2707,Chennai,South,2024,9,11,2,0,0,34.8,0.0538,0.0333,21,18.0,22.0,17.0,18.571428571428573,18.133333333333333,19.344444444444445,3,37,984,313.2,18,0.059673333333333335,0.040466666666666665,1755.7973632686203,344,0.4709468019450769,31,26903,38000,0.65,12.79,84.97,0.325,2,2,2
2024-09-12,LOC_003,13.0827,80.2707,Chennai,South,2024,9,12,3,0,0,34.3,0.0573,0.0443,32,21.0,21.0,13.0,20.142857142857142,18.766666666666666,19.444444444444443,3,37,985,308.7,18,0.05997,0.04037666666666666,1755.7973632686203,344,0.5163107369270307,29,26903,38000,0.65,12.79,84.97,0.367,2,2,2
2024-09-13,LOC_003,13.0827,80.2707,Chennai,South,2024,9,13,4,0,0,34.6,0.0616,0.0405,19,32.0,16.0,16.0,20.571428571428573,18.866666666666667,19.488888888888887,3,37,986,311.40000000000003,18,0.059533333333333334,0.04052666666666667,1755.7973632686203,330,0.7046158943822829,21,26903,38000,0.65,12.27,81.51,0.557,2,2,2
2024-09-14,LOC_003,13.0827,80.2707,Chennai,South,2024,9,14,5,1,0,27.7,0.0794,0.0353,13,19.0,17.0,29.0,20.0,18.333333333333332,19.444444444444443,3,37,987,249.29999999999998,18,0.05992,0.04029666666666667,1755.7973632686203,427,0.8736487880278341,15,26903,38000,0.65,15.87,105.47,0.743,2,2,2
2024-09-15,LOC_003,13.0827,80.2707,Chennai,South,2024,9,15,6,1,1,31.4,0.0504,0.0397,15,13.0,12.0,24.0,20.428571428571427,18.033333333333335,19.22222222222222,3,37,988,282.59999999999997,18,0.05972333333333334,0.040343333333333335,1755.7973632686203,418,0.7536366681613313,19,26903,38000,0.65,15.54,103.25,0.61,2,2,2
2024-09-16,LOC_003,13.0827,80.2707,Chennai,South,2024,9,16,0,0,0,35.0,0.0681,0.0385,22,15.0,25.0,16.0,20.0,18.233333333333334,19.133333333333333,3,38,989,315.0,18,0.05989666666666667,0.04016,1755.7973632686203,367,0.6487132713315064,24,26903,38000,0.65,13.64,90.65,0.493,2,2,2
2024-09-17,LOC_003,13.0827,80.2707,Chennai,South,2024,9,17,1,0,0,33.2,0.0424,0.0429,19,22.0,18.0,8.0,20.142857142857142,18.6,19.011111111111113,3,38,990,298.8,18,0.05923666666666667,0.03998,1755.7973632686203,370,0.6632342083627237,23,26903,38000,0.65,13.75,91.39,0.511,2,2,2
2024-09-18,LOC_003,13.0827,80.2707,Chennai,South,2024,9,18,2,0,0,38.1,0.056,0.0391,14,19.0,21.0,13.0,19.142857142857142,18.633333333333333,18.844444444444445,3,38,991,342.90000000000003,18,0.059076666666666666,0.039869999999999996,1755.7973632686203,339,0.5807080695516736,26,26903,38000,0.65,12.6,83.73,0.43,2,2,2
2024-09-19,LOC_003,13.0827,80.2707,Chennai,South,2024,9,19,3,0,0,30.1,0.0827,0.0447,16,14.0,32.0,26.0,16.857142857142858,18.3,18.72222222222222,3,38,992,270.90000000000003,18,0.059699999999999996,0.039986666666666656,1755.7973632686203,368,0.40580745651745337,33,26903,38000,0.65,13.68,90.9,0.272,2,2,2
2024-09-20,LOC_003,13.0827,80.2707,Chennai,South,2024,9,20,4,0,0,36.5,0.0719,0.0386,13,16.0,19.0,17.0,16.0,18.166666666666668,18.666666666666668,3,38,993,328.5,18,0.06033666666666667,0.03994666666666667,1755.7973632686203,399,0.45622695286928777,31,26903,38000,0.65,14.83,98.55,0.315,2,2,2
2024-09-21,LOC_003,13.0827,80.2707,Chennai,South,2024,9,21,5,1,0,32.0,0.0797,0.036,14,13.0,13.0,10.0,16.142857142857142,18.3,18.633333333333333,3,38,994,288.0,18,0.061033333333333335,0.039869999999999996,1755.7973632686203,353,0.571098272559073,27,26903,38000,0.65,13.12,87.19,0.417,2,2,2
2024-09-22,LOC_003,13.0827,80.2707,Chennai,South,2024,9,22,6,1,0,30.7,0.0457,0.051,14,14.0,15.0,20.0,16.0,18.1,18.522222222222222,3,38,995,276.3,18,0.05991333333333333,0.040253333333333335,1755.7973632686203,418,0.4543453662552044,31,26903,38000,0.65,15.54,103.25,0.313,2,2,2
2024-09-23,LOC_003,13.0827,80.2707,Chennai,South,2024,9,23,0,0,0,32.7,0.0426,0.038,15,14.0,22.0,13.0,15.0,18.166666666666668,18.322222222222223,3,39,996,294.3,18,0.059326666666666666,0.03995666666666667,1755.7973632686203,397,0.6127855667229444,25,26903,38000,0.65,14.76,98.06,0.46,2,2,2
2024-09-24,LOC_003,13.0827,80.2707,Chennai,South,2024,9,24,1,0,0,29.5,0.0659,0.0387,21,15.0,19.0,16.0,15.285714285714286,18.333333333333332,17.955555555555556,3,39,997,265.5,18,0.05934,0.03997333333333333,1755.7973632686203,330,0.8376882915379007,16,26903,38000,0.65,12.27,81.51,0.704,2,2,2
2024-09-25,LOC_003,13.0827,80.2707,Chennai,South,2024,9,25,2,0,0,36.1,0.0541,0.0404,24,21.0,14.0,20.0,16.714285714285715,18.466666666666665,17.88888888888889,3,39,998,324.90000000000003,18,0.05922333333333333,0.03981333333333334,1755.7973632686203,374,0.31998299434825156,37,26903,38000,0.65,13.9,92.38,0.202,2,2,2
2024-09-26,LOC_003,13.0827,80.2707,Chennai,South,2024,9,26,3,0,1,33.9,0.0601,0.041,30,24.0,16.0,20.0,18.714285714285715,18.8,18.066666666666666,3,39,999,305.09999999999997,18,0.05882666666666667,0.03992333333333333,1755.7973632686203,398,0.515174896601619,29,26903,38000,0.65,14.79,98.31,0.366,2,2,2
2024-09-27,LOC_003,13.0827,80.2707,Chennai,South,2024,9,27,4,0,0,32.3,0.073,0.0432,18,30.0,13.0,12.0,19.428571428571427,19.0,18.1,3,39,1000,290.7,18,0.05880666666666667,0.04025666666666667,1755.7973632686203,428,0.7551067496993094,19,26903,38000,0.65,15.91,105.72,0.612,2,2,2
2024-09-28,LOC_003,13.0827,80.2707,Chennai,South,2024,9,28,5,1,0,34.2,0.0585,0.0416,15,18.0,14.0,25.0,19.571428571428573,18.666666666666668,18.055555555555557,3,39,1001,307.8,18,0.058703333333333337,0.04004,1755.7973632686203,358,0.3366225037123139,36,26903,38000,0.65,13.31,88.43,0.215,2,2,2
2024-09-29,LOC_003,13.0827,80.2707,Chennai,South,2024,9,29,6,1,0,35.8,0.0322,0.0396,11,15.0,14.0,24.0,19.142857142857142,18.233333333333334,17.88888888888889,3,39,1002,322.2,18,0.057620000000000005,0.03992333333333333,1755.7973632686203,425,0.41352207937650265,33,26903,38000,0.65,15.8,104.98,0.277,2,2,2
2024-09-30,LOC_003,13.0827,80.2707,Chennai,South,2024,9,30,0,0,0,27.9,0.064,0.0366,24,11.0,15.0,12.0,20.428571428571427,18.633333333333333,17.977777777777778,3,40,1003,251.1,18,0.05805333333333333,0.03986666666666667,1755.7973632686203,340,0.7446546785795587,20,26903,38000,0.65,12.64,83.98,0.596,2,2,2
2024-10-01,LOC_003,13.0827,80.2707,Chennai,South,2024,10,1,1,0,1,32.8,0.062,0.0298,33,24.0,21.0,19.0,22.142857142857142,19.1,18.144444444444446,4,40,1004,328.0,20,0.05807333333333333,0.03958,1755.7973632686203,382,0.6589436167050233,23,26903,38000,0.65,14.2,94.35,0.507,2,2,2
2024-10-02,LOC_003,13.0827,80.2707,Chennai,South,2024,10,2,2,0,0,32.9,0.0645,0.0487,19,33.0,24.0,21.0,21.428571428571427,19.033333333333335,18.155555555555555,4,40,1005,329.0,20,0.05826,0.03984666666666667,1755.7973632686203,346,0.3996788459443982,34,26903,38000,0.65,12.86,85.46,0.264,2,2,2
2024-10-03,LOC_003,13.0827,80.2707,Chennai,South,2024,10,3,3,0,0,29.0,0.085,0.0401,32,19.0,30.0,18.0,21.714285714285715,19.5,18.366666666666667,4,40,1006,290.0,20,0.059623333333333334,0.03979,1755.7973632686203,385,0.6337984112609933,24,26903,38000,0.65,14.31,95.1,0.482,2,2,2
